dataset	algorithm	proc	n_edges	GS_src	n_TFs	pred_TFs
gasch_GSE102475	SCODE	normalized	50000	yeast_chipunion	20	YBR083W,YDL020C,YDL106C,YER111C,YGL013C,YGL073W,YHR084W,YIR033W,YKL043W,YLR223C,YLR403W,YML007W,YMR016C,YMR037C,YNL027W,YNL167C,YNL216W,YOL089C,YPL075W,YPR104C
gasch_GSE102475	SCODE	normalized	5000	yeast_KDUnion	24	YBR049C,YCR084C,YDL020C,YDR096W,YGL071W,YGL073W,YHL025W,YIL036W,YIR033W,YJL176C,YJR127C,YKL112W,YLR113W,YLR403W,YLR451W,YML007W,YMR037C,YMR070W,YNL199C,YNL216W,YOL004W,YOR290C,YPL075W,YPL254W
gasch_GSE102475	SCODE	normalized	10000	yeast_KDUnion	31	YBL005W,YBR049C,YCR084C,YDL020C,YDR096W,YGL013C,YGL071W,YGL073W,YGR044C,YHL025W,YIL036W,YIL101C,YIR033W,YJL176C,YKL112W,YLR039C,YLR113W,YLR403W,YLR451W,YML007W,YMR037C,YMR070W,YNL103W,YNL167C,YNL199C,YNL216W,YOL004W,YOR290C,YPL075W,YPL254W,YPR065W
gasch_GSE102475	SCODE	normalized	50000	yeast_KDUnion	48	YBL005W,YBR049C,YCR084C,YDL020C,YDL056W,YDR096W,YDR463W,YEL009C,YER040W,YER161C,YGL013C,YGL035C,YGL071W,YGL073W,YGL151W,YGL181W,YGR044C,YHL025W,YIL036W,YIL101C,YIR033W,YJL176C,YJR060W,YKL015W,YKL112W,YLR039C,YLR357W,YLR403W,YLR451W,YML007W,YMR016C,YMR037C,YMR043W,YMR070W,YNL103W,YNL167C,YNL199C,YNL216W,YOL004W,YOR229W,YOR290C,YOR298C-A,YOR304W,YPL075W,YPL254W,YPR065W,YPR104C,YPR199C
gasch_GSE102475	SCODE	normalized	5000	yeast_chipunion_KDUnion_intersect	6	YGL073W,YLR403W,YMR037C,YNL199C,YNL216W,YPL075W
gasch_GSE102475	SCODE	normalized	10000	yeast_chipunion_KDUnion_intersect	7	YGL073W,YLR403W,YMR037C,YNL199C,YNL216W,YPL075W,YPR104C
gasch_GSE102475	SCODE	normalized	50000	yeast_chipunion_KDUnion_intersect	6	YGL013C,YGL073W,YLR403W,YNL216W,YPL075W,YPR104C
han_GSE107552	SCODE	normalized	5000	hESC_encodechip	23	ATF3,BACH1,CHD1,CHD7,EGR1,EP300,GABPA,HDAC2,JUND,MAX,MXI1,MYC,NRF1,POLR2A,REST,SAP30,SP1,SP4,SRF,TAF7,TCF12,USF2,YY1
han_GSE107552	SCODE	normalized	10000	hESC_encodechip	26	ATF3,BACH1,CHD1,CHD7,EGR1,EP300,GABPA,HDAC2,JUN,JUND,MAX,MXI1,MYC,NRF1,POLR2A,REST,SAP30,SP1,SP4,SRF,TAF1,TAF7,TBP,TCF12,USF2,YY1
han_GSE107552	SCODE	normalized	50000	hESC_encodechip	29	ATF3,BACH1,BCL11A,CHD1,CHD7,EGR1,EP300,HDAC2,JUN,JUND,MAX,MXI1,MYC,NANOG,NRF1,POLR2A,REST,RFX5,SAP30,SP1,SP2,SP4,SRF,TAF1,TAF7,TBP,USF1,USF2,YY1
han_GSE107552	SCODE	normalized	5000	hESC_escapechip	9	CHD1,E2F4,MAX,MYC,MYCN,POU5F1,SOX2,ZFP42,ZFX
han_GSE107552	SCODE	normalized	10000	hESC_escapechip	12	CHD1,E2F4,KLF4,MAX,MYC,MYCN,NANOG,POU5F1,SALL4,SOX2,ZFP42,ZFX
han_GSE107552	SCODE	normalized	50000	hESC_escapechip	19	CHD1,E2F4,KLF4,MAX,MYC,MYCN,NANOG,POU5F1,PRDM14,SALL1,SALL4,SMAD1,SOX17,SOX2,TCF3,TRIM28,ZFP42,ZFX,ZNF281
han_GSE107552	SCODE	normalized	5000	hESC_chipunion	26	ATF3,CHD1,CHD7,E2F4,EP300,GABPA,HDAC2,JUND,MAX,MXI1,MYCN,NRF1,POLR2A,REST,RFX5,SAP30,SMAD1,SOX2,SP1,SRF,TAF7,TCF12,USF2,YY1,ZFP42,ZFX
han_GSE107552	SCODE	normalized	10000	hESC_chipunion	34	ATF3,CHD1,CHD7,E2F4,EGR1,EP300,GABPA,HDAC2,JUND,MAX,MXI1,MYC,MYCN,NRF1,POLR2A,POU5F1,REST,RXRA,SALL4,SAP30,SMAD1,SOX2,SP1,SP4,SRF,TAF1,TAF7,TBP,TCF12,USF2,YY1,ZFP42,ZFX,ZNF281
han_GSE107552	SCODE	normalized	50000	hESC_chipunion	41	ATF3,BACH1,CHD1,CHD7,E2F4,EGR1,EP300,HDAC2,JUN,JUND,KLF4,MAX,MXI1,MYC,MYCN,NANOG,NRF1,POLR2A,POU5F1,REST,RFX5,SALL4,SAP30,SMAD1,SOX17,SOX2,SP1,SP2,SP4,SRF,TAF1,TAF7,TBP,TCF12,TCF3,TRIM28,USF2,YY1,ZFP42,ZFX,ZNF281
han_GSE107552	SCODE	normalized	5000	hESC_logof	2	SUZ12,ZNF281
han_GSE107552	SCODE	normalized	10000	hESC_logof	2	SUZ12,ZNF281
han_GSE107552	SCODE	normalized	50000	hESC_logof	4	JARID2,SUZ12,TBX3,ZNF281
han_GSE107552	SCODE	normalized	5000	hESC_nishiyama	0	NA
han_GSE107552	SCODE	normalized	10000	hESC_nishiyama	0	NA
han_GSE107552	SCODE	normalized	50000	hESC_nishiyama	0	NA
han_GSE107552	SCODE	normalized	5000	hESC_KDUnion	1	ZNF281
han_GSE107552	SCODE	normalized	10000	hESC_KDUnion	2	SUZ12,ZNF281
han_GSE107552	SCODE	normalized	50000	hESC_KDUnion	2	SUZ12,ZNF281
han_GSE107552	SCODE	normalized	5000	hESC_chipunion_KDUnion_intersect	0	NA
han_GSE107552	SCODE	normalized	10000	hESC_chipunion_KDUnion_intersect	0	NA
han_GSE107552	SCODE	normalized	50000	hESC_chipunion_KDUnion_intersect	4	KLF4,POU5F1,PRDM14,TBX3
han_GSE107552	SCODE	normalized	5000	hESC_lit	0	NA
han_GSE107552	SCODE	normalized	10000	hESC_lit	0	NA
han_GSE107552	SCODE	normalized	50000	hESC_lit	0	NA
sridharan_A2S	SCODE	normalized	5000	mESC_escapechip	12	Chd1,E2f4,Klf4,Max,Myc,Mycn,Nanog,Sox2,Stat3,Trim28,Zfp42,Zfx
sridharan_A2S	SCODE	normalized	10000	mESC_escapechip	15	Chd1,E2f4,Klf4,Max,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Stat3,Tcf3,Trim28,Zfx
sridharan_A2S	SCODE	normalized	50000	mESC_escapechip	18	Chd1,E2f4,Esrrb,Klf4,Max,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall4,Smad1,Sox2,Stat3,Trim28,Zfp42,Zfx,Zic3
sridharan_A2S	SCODE	normalized	5000	mESC_encodechip	0	NA
sridharan_A2S	SCODE	normalized	10000	mESC_encodechip	0	NA
sridharan_A2S	SCODE	normalized	50000	mESC_encodechip	0	NA
sridharan_A2S	SCODE	normalized	5000	mESC_chipunion	13	Chd1,E2f4,Klf4,Max,Myc,Mycn,Nanog,Sox2,Stat3,Tcf3,Trim28,Zfp42,Zfx
sridharan_A2S	SCODE	normalized	10000	mESC_chipunion	15	Chd1,E2f4,Klf4,Max,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Stat3,Tcf3,Trim28,Zfx
sridharan_A2S	SCODE	normalized	50000	mESC_chipunion	18	Chd1,E2f4,Esrrb,Klf4,Max,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall4,Smad1,Sox2,Stat3,Trim28,Zfp42,Zfx,Zic3
sridharan_A2S	SCODE	normalized	5000	mESC_logof	3	Esrrb,Suz12,Zfp281
sridharan_A2S	SCODE	normalized	10000	mESC_logof	6	Esrrb,Klf5,Nanog,Suz12,Tbx3,Zfp281
sridharan_A2S	SCODE	normalized	50000	mESC_logof	7	Esrrb,Jarid2,Klf5,Pou5f1,Suz12,Tbx3,Zfp281
sridharan_A2S	SCODE	normalized	5000	mESC_nishiyama	0	NA
sridharan_A2S	SCODE	normalized	10000	mESC_nishiyama	0	NA
sridharan_A2S	SCODE	normalized	50000	mESC_nishiyama	1	Esrrb
sridharan_A2S	SCODE	normalized	5000	mESC_KDUnion	1	Suz12
sridharan_A2S	SCODE	normalized	10000	mESC_KDUnion	2	Suz12,Zfp281
sridharan_A2S	SCODE	normalized	50000	mESC_KDUnion	3	Esrrb,Suz12,Zfp281
sridharan_A2S	SCODE	normalized	5000	mESC_chipunion_KDUnion_intersect	0	NA
sridharan_A2S	SCODE	normalized	10000	mESC_chipunion_KDUnion_intersect	1	Suz12
sridharan_A2S	SCODE	normalized	50000	mESC_chipunion_KDUnion_intersect	0	NA
sridharan_A2S	SCODE	normalized	5000	mESC_ATAC_Day4Day6Union	4	Rxra,Smad4,Sox2,Tcf3
sridharan_A2S	SCODE	normalized	10000	mESC_ATAC_Day4Day6Union	4	Myc,Rxra,Smad4,Sox2
sridharan_A2S	SCODE	normalized	50000	mESC_ATAC_Day4Day6Union	15	Bcl6,Esrrb,Foxj2,Gata3,Gbx2,Mef2c,Myc,Nr5a2,Otx2,Rxra,Smad4,Sox15,Sox2,Sox9,Yy1
sridharan_A2S	SCODE	normalized	5000	mESC_lit	0	NA
sridharan_A2S	SCODE	normalized	10000	mESC_lit	0	NA
sridharan_A2S	SCODE	normalized	50000	mESC_lit	0	NA
sridharan_FBS	SCODE	normalized	5000	mESC_escapechip	8	Chd1,E2f4,Klf4,Myc,Nanog,Sox2,Stat3,Zfx
sridharan_FBS	SCODE	normalized	10000	mESC_escapechip	9	Chd1,E2f4,Klf4,Myc,Sox2,Stat3,Trim28,Zfp281,Zfx
sridharan_FBS	SCODE	normalized	50000	mESC_escapechip	16	Chd1,E2f4,Esrrb,Klf4,Max,Myc,Mycn,Nanog,Nr0b1,Sall4,Smad1,Sox2,Tcf3,Trim28,Zfp281,Zfx
sridharan_FBS	SCODE	normalized	5000	mESC_encodechip	0	NA
sridharan_FBS	SCODE	normalized	10000	mESC_encodechip	0	NA
sridharan_FBS	SCODE	normalized	50000	mESC_encodechip	0	NA
sridharan_FBS	SCODE	normalized	5000	mESC_chipunion	7	Chd1,E2f4,Klf4,Myc,Sox2,Stat3,Zfx
sridharan_FBS	SCODE	normalized	10000	mESC_chipunion	9	Chd1,E2f4,Klf4,Myc,Sox2,Stat3,Trim28,Zfp281,Zfx
sridharan_FBS	SCODE	normalized	50000	mESC_chipunion	16	Chd1,E2f4,Esrrb,Klf4,Max,Myc,Mycn,Nanog,Nr0b1,Sall4,Smad1,Sox2,Tcf3,Trim28,Zfp281,Zfx
sridharan_FBS	SCODE	normalized	5000	mESC_logof	3	Klf5,Suz12,Zfp281
sridharan_FBS	SCODE	normalized	10000	mESC_logof	4	Esrrb,Klf5,Suz12,Zfp281
sridharan_FBS	SCODE	normalized	50000	mESC_logof	9	Esrrb,Klf5,Nanog,Pou5f1,Suz12,Tbx3,Zfp281,Zfp42,Zfx
sridharan_FBS	SCODE	normalized	5000	mESC_nishiyama	0	NA
sridharan_FBS	SCODE	normalized	10000	mESC_nishiyama	0	NA
sridharan_FBS	SCODE	normalized	50000	mESC_nishiyama	0	NA
sridharan_FBS	SCODE	normalized	5000	mESC_KDUnion	1	Suz12
sridharan_FBS	SCODE	normalized	10000	mESC_KDUnion	2	Suz12,Zfp281
sridharan_FBS	SCODE	normalized	50000	mESC_KDUnion	8	Atf3,Esrrb,Klf5,Suz12,Tbx3,Tcf3,Zfp281,Zfp42
sridharan_FBS	SCODE	normalized	5000	mESC_chipunion_KDUnion_intersect	1	Suz12
sridharan_FBS	SCODE	normalized	10000	mESC_chipunion_KDUnion_intersect	1	Suz12
sridharan_FBS	SCODE	normalized	50000	mESC_chipunion_KDUnion_intersect	0	NA
sridharan_FBS	SCODE	normalized	5000	mESC_ATAC_Day4Day6Union	7	Atf3,Bcl6,Foxj2,Rxra,Smad4,Sox2,Tcf3
sridharan_FBS	SCODE	normalized	10000	mESC_ATAC_Day4Day6Union	7	Atf3,Foxj2,Klf4,Myc,Rxra,Smad4,Sox2
sridharan_FBS	SCODE	normalized	50000	mESC_ATAC_Day4Day6Union	19	Atf3,Bcl6,Etv5,Fosl2,Foxj2,Gata3,Gbx2,Jun,Klf5,Max,Mef2c,Myc,Nr2f2,Otx2,Rxra,Smad4,Sox2,Sox9,Yy1
sridharan_FBS	SCODE	normalized	5000	mESC_lit	0	NA
sridharan_FBS	SCODE	normalized	10000	mESC_lit	0	NA
sridharan_FBS	SCODE	normalized	50000	mESC_lit	0	NA
shalek_GSE48968	SCODE	normalized	5000	mDC_chipunion	0	NA
shalek_GSE48968	SCODE	normalized	10000	mDC_chipunion	0	NA
shalek_GSE48968	SCODE	normalized	50000	mDC_chipunion	0	NA
shalek_GSE48968	SCODE	normalized	5000	mDC_KDUnion	1	Nek6
shalek_GSE48968	SCODE	normalized	10000	mDC_KDUnion	2	Ash2l,Nek6
shalek_GSE48968	SCODE	normalized	50000	mDC_KDUnion	0	NA
shalek_GSE48968	SCODE	normalized	5000	mDC_chipunion_KDUnion_intersect	0	NA
shalek_GSE48968	SCODE	normalized	10000	mDC_chipunion_KDUnion_intersect	0	NA
shalek_GSE48968	SCODE	normalized	50000	mDC_chipunion_KDUnion_intersect	0	NA
zhao_GSE114952	SCODE	normalized	5000	mESC_escapechip	10	E2f4,Klf4,Max,Mycn,Nanog,Pou5f1,Sox17,Sox2,Zfp42,Zfx
zhao_GSE114952	SCODE	normalized	10000	mESC_escapechip	14	Chd1,E2f4,Klf4,Max,Myc,Nanog,Pou5f1,Sall4,Sox17,Sox2,Stat3,Trim28,Zfp42,Zfx
zhao_GSE114952	SCODE	normalized	50000	mESC_escapechip	21	Chd1,E2f4,Esrrb,Klf4,Max,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Prdm14,Sall4,Smad1,Sox17,Sox2,Stat3,Tcf3,Trim28,Zfp281,Zfp42,Zfx
zhao_GSE114952	SCODE	normalized	5000	mESC_encodechip	0	NA
zhao_GSE114952	SCODE	normalized	10000	mESC_encodechip	0	NA
zhao_GSE114952	SCODE	normalized	50000	mESC_encodechip	0	NA
zhao_GSE114952	SCODE	normalized	5000	mESC_chipunion	10	E2f4,Klf4,Max,Mycn,Nanog,Pou5f1,Sox17,Sox2,Zfp42,Zfx
zhao_GSE114952	SCODE	normalized	10000	mESC_chipunion	14	Chd1,E2f4,Klf4,Max,Myc,Nanog,Pou5f1,Sall4,Sox17,Sox2,Stat3,Trim28,Zfp42,Zfx
zhao_GSE114952	SCODE	normalized	50000	mESC_chipunion	21	Chd1,E2f4,Esrrb,Klf4,Max,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Prdm14,Sall4,Smad1,Sox17,Sox2,Stat3,Tcf3,Trim28,Zfp281,Zfp42,Zfx
zhao_GSE114952	SCODE	normalized	5000	mESC_logof	1	Pou5f1
zhao_GSE114952	SCODE	normalized	10000	mESC_logof	2	Pou5f1,Suz12
zhao_GSE114952	SCODE	normalized	50000	mESC_logof	11	Esrrb,Gata3,Jarid2,Klf5,Nanog,Pou5f1,Suz12,Tbx3,Tcf3,Zfp281,Zfp42
zhao_GSE114952	SCODE	normalized	5000	mESC_nishiyama	0	NA
zhao_GSE114952	SCODE	normalized	10000	mESC_nishiyama	0	NA
zhao_GSE114952	SCODE	normalized	50000	mESC_nishiyama	0	NA
zhao_GSE114952	SCODE	normalized	5000	mESC_KDUnion	0	NA
zhao_GSE114952	SCODE	normalized	10000	mESC_KDUnion	1	Pou5f1
zhao_GSE114952	SCODE	normalized	50000	mESC_KDUnion	8	Atf3,Esrrb,Klf5,Nanog,Suz12,Tbx3,Zfp281,Zfp42
zhao_GSE114952	SCODE	normalized	5000	mESC_chipunion_KDUnion_intersect	2	Klf4,Pou5f1
zhao_GSE114952	SCODE	normalized	10000	mESC_chipunion_KDUnion_intersect	1	Klf4
zhao_GSE114952	SCODE	normalized	50000	mESC_chipunion_KDUnion_intersect	5	Esrrb,Klf4,Nanog,Tcf3,Zfp281
zhao_GSE114952	SCODE	normalized	5000	mESC_ATAC_Day4Day6Union	3	Smad4,Sox17,Sox2
zhao_GSE114952	SCODE	normalized	10000	mESC_ATAC_Day4Day6Union	7	Gata3,Jun,Klf5,Smad4,Sox17,Sox2,Tcf3
zhao_GSE114952	SCODE	normalized	50000	mESC_ATAC_Day4Day6Union	22	Atf3,Fosl2,Foxj2,Gata3,Hnf4a,Jun,Klf4,Klf5,Klf9,Max,Meis2,Myc,Nr2f2,Nr5a2,Otx2,Rxra,Smad4,Sox17,Sox2,Sox9,Trp53,Yy1
zhao_GSE114952	SCODE	normalized	5000	mESC_lit	0	NA
zhao_GSE114952	SCODE	normalized	10000	mESC_lit	0	NA
zhao_GSE114952	SCODE	normalized	50000	mESC_lit	0	NA
jackson_GSE125162	SCODE	normalized	5000	hu	0	NA
jackson_GSE125162	SCODE	normalized	10000	hu	3	YGL237C,YHL025W,YIL036W
jackson_GSE125162	SCODE	normalized	50000	hu	20	YBR049C,YBR289W,YCR084C,YDR392W,YGL073W,YGL237C,YGR063C,YHL025W,YIL036W,YKL112W,YKR099W,YLR039C,YMR280C,YNL199C,YNL216W,YNL236W,YOL004W,YOR290C,YPL075W,YPL129W
jackson_GSE125162	SCODE	normalized	5000	mac2	2	YKL109W,YNL199C
jackson_GSE125162	SCODE	normalized	10000	mac2	1	YNL199C
jackson_GSE125162	SCODE	normalized	50000	mac2	3	YER040W,YNL199C,YNL216W
jackson_GSE125162	SCODE	normalized	5000	yeastract_c3	3	YKL109W,YNL199C,YPL089C
jackson_GSE125162	SCODE	normalized	10000	yeastract_c3	5	YEL009C,YKL109W,YNL199C,YPL075W,YPL089C
jackson_GSE125162	SCODE	normalized	50000	yeastract_c3	11	YDR253C,YEL009C,YER040W,YGL073W,YGL237C,YKL062W,YLR223C,YMR280C,YNL199C,YNL216W,YPL075W
jackson_GSE125162	SCODE	normalized	5000	yeastract_t2	1	YKL109W
jackson_GSE125162	SCODE	normalized	10000	yeastract_t2	4	YEL009C,YKL109W,YNL199C,YPL075W
jackson_GSE125162	SCODE	normalized	50000	yeastract_t2	11	YEL009C,YER040W,YGL073W,YKL062W,YLR131C,YLR223C,YMR037C,YMR280C,YNL199C,YNL216W,YPL075W
jackson_GSE125162	SCODE	normalized	5000	yeast_chipunion	9	YEL009C,YER040W,YER111C,YGL013C,YGL073W,YKL043W,YKL109W,YMR043W,YOR028C
jackson_GSE125162	SCODE	normalized	10000	yeast_chipunion	10	YEL009C,YGL013C,YKL043W,YKL109W,YLR131C,YML007W,YMR043W,YNL199C,YOR028C,YPL089C
jackson_GSE125162	SCODE	normalized	50000	yeast_chipunion	34	YBL021C,YBR083W,YDR123C,YDR146C,YDR253C,YDR259C,YDR423C,YEL009C,YER040W,YER111C,YGL013C,YGL073W,YGL237C,YIR018W,YIR023W,YKL043W,YLR131C,YLR182W,YLR223C,YLR256W,YML007W,YMR037C,YMR043W,YNL068C,YNL103W,YNL167C,YNL199C,YNL216W,YOL108C,YOL116W,YOR358W,YPL038W,YPL075W,YPL133C
jackson_GSE125162	SCODE	normalized	5000	yeast_KDUnion	7	YDL020C,YEL009C,YHL025W,YIL036W,YIL101C,YKL109W,YML007W
jackson_GSE125162	SCODE	normalized	10000	yeast_KDUnion	19	YCR084C,YDL020C,YDR073W,YDR363W,YEL009C,YGL073W,YGL237C,YHL025W,YIL036W,YKL109W,YKL112W,YML007W,YML102W,YMR043W,YMR070W,YNR010W,YOR191W,YOR290C,YPL089C
jackson_GSE125162	SCODE	normalized	50000	yeast_KDUnion	60	YBR049C,YBR103W,YBR289W,YCR084C,YDL020C,YDL042C,YDR073W,YDR096W,YDR392W,YDR443C,YDR463W,YEL009C,YER040W,YER111C,YGL073W,YGL096W,YGL237C,YGR063C,YHL025W,YHR006W,YHR041C,YIL036W,YIL101C,YJL056C,YJL110C,YJL176C,YKL015W,YKL032C,YKL062W,YKL109W,YKL112W,YKL185W,YKR034W,YKR099W,YLR039C,YLR098C,YLR131C,YLR223C,YLR228C,YLR256W,YML007W,YML099C,YMR043W,YMR070W,YMR280C,YNL103W,YNL199C,YNL216W,YNL236W,YOL004W,YOL089C,YOL108C,YOR191W,YOR290C,YOR344C,YOR363C,YPL075W,YPL089C,YPL129W,YPR199C
jackson_GSE125162	SCODE	normalized	5000	yeast_chipunion_KDUnion_intersect	2	YKL109W,YNL199C
jackson_GSE125162	SCODE	normalized	10000	yeast_chipunion_KDUnion_intersect	2	YNL199C,YNL216W
jackson_GSE125162	SCODE	normalized	50000	yeast_chipunion_KDUnion_intersect	5	YER040W,YGL073W,YNL199C,YNL216W,YPL075W
gasch_GSE102475	Scribe	normalized	5000	hu	0	NA
gasch_GSE102475	Scribe	normalized	10000	hu	0	NA
gasch_GSE102475	Scribe	normalized	50000	hu	1	YPL254W
gasch_GSE102475	Scribe	normalized	5000	mac2	0	NA
gasch_GSE102475	Scribe	normalized	10000	mac2	0	NA
gasch_GSE102475	Scribe	normalized	50000	mac2	0	NA
gasch_GSE102475	Scribe	normalized	5000	yeastract_c3	0	NA
gasch_GSE102475	Scribe	normalized	10000	yeastract_c3	0	NA
gasch_GSE102475	Scribe	normalized	50000	yeastract_c3	0	NA
gasch_GSE102475	Scribe	normalized	5000	yeastract_t2	1	YDL020C
gasch_GSE102475	Scribe	normalized	10000	yeastract_t2	1	YDL020C
gasch_GSE102475	Scribe	normalized	50000	yeastract_t2	0	NA
gasch_GSE102475	Scribe	normalized	5000	yeast_chipunion	0	NA
gasch_GSE102475	Scribe	normalized	10000	yeast_chipunion	0	NA
gasch_GSE102475	Scribe	normalized	50000	yeast_chipunion	1	YLR223C
gasch_GSE102475	Scribe	normalized	5000	yeast_KDUnion	0	NA
gasch_GSE102475	Scribe	normalized	10000	yeast_KDUnion	0	NA
gasch_GSE102475	Scribe	normalized	50000	yeast_KDUnion	2	YGL073W,YPL254W
gasch_GSE102475	Scribe	normalized	5000	yeast_chipunion_KDUnion_intersect	1	YDL020C
gasch_GSE102475	Scribe	normalized	10000	yeast_chipunion_KDUnion_intersect	0	NA
gasch_GSE102475	Scribe	normalized	50000	yeast_chipunion_KDUnion_intersect	0	NA
han_GSE107552	Scribe	normalized	5000	hESC_encodechip	12	CHD1,CHD7,EGR1,JUND,MAX,NANOG,POLR2A,POU5F1,REST,SP1,TAF7,YY1
han_GSE107552	Scribe	normalized	10000	hESC_encodechip	19	BACH1,BCL11A,CHD1,CHD7,EGR1,EP300,HDAC2,JUND,MAX,MYC,NANOG,POLR2A,POU5F1,REST,SP1,SRF,TAF7,TBP,YY1
han_GSE107552	Scribe	normalized	50000	hESC_encodechip	24	BACH1,BCL11A,CHD1,CHD7,EGR1,EP300,HDAC2,JUND,MAX,MXI1,MYC,NANOG,NRF1,POLR2A,POU5F1,REST,SAP30,SP1,SP4,SRF,TAF1,TAF7,TBP,YY1
han_GSE107552	Scribe	normalized	5000	hESC_escapechip	8	CDX2,CHD1,E2F4,NANOG,POU5F1,SOX2,TBX3,ZFP42
han_GSE107552	Scribe	normalized	10000	hESC_escapechip	11	CHD1,E2F4,MYC,MYCN,NANOG,POU5F1,SALL4,SOX2,TBX3,TRIM28,ZFP42
han_GSE107552	Scribe	normalized	50000	hESC_escapechip	20	CDX2,CHD1,E2F4,KLF4,KLF5,MAX,MYC,MYCN,NANOG,POU5F1,PRDM14,SALL1,SALL4,SOX2,TBX3,TCF3,TRIM28,ZFP42,ZFX,ZNF281
han_GSE107552	Scribe	normalized	5000	hESC_chipunion	13	CDX2,CHD1,CHD7,E2F4,EGR1,JUND,NANOG,POLR2A,POU5F1,SOX2,TAF7,YY1,ZFP42
han_GSE107552	Scribe	normalized	10000	hESC_chipunion	17	CHD1,CHD7,E2F4,EGR1,HDAC2,JUND,NANOG,POLR2A,POU5F1,REST,SOX2,SP1,TAF7,TBP,TBX3,YY1,ZFP42
han_GSE107552	Scribe	normalized	50000	hESC_chipunion	35	BACH1,BCL11A,CDX2,CHD1,CHD7,E2F4,EGR1,EP300,GABPA,HDAC2,JUND,KLF5,MAX,MXI1,MYC,MYCN,NANOG,POLR2A,POU5F1,REST,SALL4,SAP30,SOX2,SP1,SRF,TAF1,TAF7,TBP,TBX3,TCF3,TRIM28,YY1,ZFP42,ZFX,ZNF281
han_GSE107552	Scribe	normalized	5000	hESC_logof	6	GATA3,NANOG,OTX2,POU5F1,PRDM14,TBX3
han_GSE107552	Scribe	normalized	10000	hESC_logof	8	GATA3,JARID2,NANOG,OTX2,POU5F1,PRDM14,TBX3,ZNF281
han_GSE107552	Scribe	normalized	50000	hESC_logof	5	JARID2,POU5F1,PRDM14,TBX3,ZNF281
han_GSE107552	Scribe	normalized	5000	hESC_nishiyama	1	FOSL2
han_GSE107552	Scribe	normalized	10000	hESC_nishiyama	1	FOSL2
han_GSE107552	Scribe	normalized	50000	hESC_nishiyama	5	ATF3,CDX2,FOSL2,GATA3,HNF4A
han_GSE107552	Scribe	normalized	5000	hESC_KDUnion	5	FOSL2,NANOG,POU5F1,SOX2,TBX3
han_GSE107552	Scribe	normalized	10000	hESC_KDUnion	6	ATF3,FOSL2,GATA3,NANOG,POU5F1,TBX3
han_GSE107552	Scribe	normalized	50000	hESC_KDUnion	11	ATF3,CDX2,FOSL2,GATA3,HNF4A,JARID2,NANOG,POU5F1,PRDM14,TBX3,ZNF281
han_GSE107552	Scribe	normalized	5000	hESC_chipunion_KDUnion_intersect	3	NANOG,POU5F1,TBX3
han_GSE107552	Scribe	normalized	10000	hESC_chipunion_KDUnion_intersect	3	NANOG,POU5F1,TBX3
han_GSE107552	Scribe	normalized	50000	hESC_chipunion_KDUnion_intersect	2	POU5F1,PRDM14
han_GSE107552	Scribe	normalized	5000	hESC_lit	0	NA
han_GSE107552	Scribe	normalized	10000	hESC_lit	0	NA
han_GSE107552	Scribe	normalized	50000	hESC_lit	0	NA
sridharan_A2S	Scribe	normalized	5000	mESC_escapechip	3	Sall4,Sox2,Trim28
sridharan_A2S	Scribe	normalized	10000	mESC_escapechip	7	E2f4,Esrrb,Klf4,Nr0b1,Sall4,Sox2,Trim28
sridharan_A2S	Scribe	normalized	50000	mESC_escapechip	16	Chd1,E2f4,Gli1,Klf2,Klf4,Klf5,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Trim28,Zfx,Zic3
sridharan_A2S	Scribe	normalized	5000	mESC_encodechip	0	NA
sridharan_A2S	Scribe	normalized	10000	mESC_encodechip	0	NA
sridharan_A2S	Scribe	normalized	50000	mESC_encodechip	0	NA
sridharan_A2S	Scribe	normalized	5000	mESC_chipunion	3	Sall4,Sox2,Trim28
sridharan_A2S	Scribe	normalized	10000	mESC_chipunion	8	E2f4,Esrrb,Klf4,Nr0b1,Pou5f1,Sall4,Sox2,Trim28
sridharan_A2S	Scribe	normalized	50000	mESC_chipunion	16	Chd1,E2f4,Gli1,Klf2,Klf4,Klf5,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Trim28,Zfx,Zic3
sridharan_A2S	Scribe	normalized	5000	mESC_logof	7	Esrrb,Jarid2,Nanog,Pou5f1,Sall4,Sox2,Suz12
sridharan_A2S	Scribe	normalized	10000	mESC_logof	7	Esrrb,Jarid2,Nanog,Pou5f1,Sall4,Sox2,Suz12
sridharan_A2S	Scribe	normalized	50000	mESC_logof	9	Esrrb,Jarid2,Nanog,Pou5f1,Sall4,Sox2,Suz12,Zfp281,Zfp42
sridharan_A2S	Scribe	normalized	5000	mESC_nishiyama	0	NA
sridharan_A2S	Scribe	normalized	10000	mESC_nishiyama	1	Fosl2
sridharan_A2S	Scribe	normalized	50000	mESC_nishiyama	3	Esrrb,Pou5f1,Sall4
